thickness_nm,penetration_depth_nm,sheet_inductance_fh_per_sq,effective_squares,kinetic_inductance_ph,geometric_inductance_ph,kinetic_fraction,frequency_ghz,frequency_shift_mhz,corrected_modal_impedance_ohm,model_frequency_low_ghz,model_frequency_high_ghz,total_frequency_low_ghz,total_frequency_high_ghz
150.0,64.6077414556491,82.76652565235803,580.9407170042712,48.082444756433276,1746.694740832867,0.026790202785336722,8.988895987978905,-122.88178127265681,101.36703975034298,8.97959543543509,8.997883243188005,8.882450129075655,9.095393432585993
200.0,55.95194538172914,70.42185603187242,580.9407170042712,40.91092353592753,1746.694740832867,0.022885877098836126,9.006908778692608,-104.86899055895371,101.16431722731598,8.999157389976608,9.01442672818892,8.901593471638652,9.11229561952564
