target_resonator_external_qc,cavity,pin_length_mm,pin_protrusion_into_cavity_mm,interpolated_cavity_frequency_ghz,interpolated_cavity_port_qc,resonator_qc_min,resonator_qc_max,resonator_qc_max_to_min,global_resonator_qc_max_to_min
1000000.0,cavity_A,8.463571749720275,0.9635717497202752,9.750029619230897,1203.7139648987452,999494.8118590553,1000397.9371641771,1.0009035817839234,1.0243933961980882
1000000.0,cavity_B,8.930918437456189,1.4309184374561887,9.79035266632964,1088.4999219577742,998436.3666396021,1001049.4776125094,1.0026172033193284,1.0243933961980882
1000000.0,cavity_C,9.563236404084776,2.063236404084776,10.307801871772842,418.46184429970515,987839.2373275063,1011935.9912236535,1.0243933961980882,1.0243933961980882
