thickness_nm,penetration_depth_nm,sheet_inductance_fh_per_sq,effective_squares,kinetic_inductance_ph,geometric_inductance_ph,kinetic_fraction,frequency_ghz,frequency_shift_mhz,corrected_modal_impedance_ohm,model_frequency_low_ghz,model_frequency_high_ghz,total_frequency_low_ghz,total_frequency_high_ghz
150.0,64.6077414556491,82.76652565235803,581.2124487257722,48.10493504693145,1749.313486751556,0.026763348179550707,8.975563321880614,-122.57399297215343,101.36564122580856,8.966285858917969,8.984528237877473,8.869137683880878,9.082040900116752
200.0,55.95194538172914,70.42185603187242,581.2124487257722,40.930059388098364,1749.313486751556,0.022862844262925484,8.993531311864238,-104.60600298852896,101.16312491012881,8.985799215394112,9.001030530923606,8.88823283712507,9.098901547633927
